City	State	Year	Est. Population
Byron village	Michigan	2011	581
Byron village	Michigan	2012	574
Byron village	Michigan	2013	567
Byron village	Michigan	2014	562
Byron village	Michigan	2015	561
New Lothrop village	Michigan	2010	581
New Lothrop village	Michigan	2011	581
New Lothrop village	Michigan	2012	574
New Lothrop village	Michigan	2013	568
New Lothrop village	Michigan	2014	563
New Lothrop village	Michigan	2015	564
Morrice village	Michigan	2010	927
Morrice village	Michigan	2011	927
Morrice village	Michigan	2012	915
Morrice village	Michigan	2013	906
Morrice village	Michigan	2014	900
Morrice village	Michigan	2015	902
Bancroft village	Michigan	2010	545
Bancroft village	Michigan	2011	545
Bancroft village	Michigan	2012	538
Bancroft village	Michigan	2013	532
Bancroft village	Michigan	2014	527
Bancroft village	Michigan	2015	526
Vernon village	Michigan	2010	783
Vernon village	Michigan	2011	783
Vernon village	Michigan	2012	775
Vernon village	Michigan	2013	766
Vernon village	Michigan	2014	760
Vernon village	Michigan	2015	762
Akron village	Michigan	2010	402
Akron village	Michigan	2011	402
Akron village	Michigan	2012	400
Akron village	Michigan	2013	397
Akron village	Michigan	2014	394
Akron village	Michigan	2015	394
Cass City village	Michigan	2010	2428
Cass City village	Michigan	2011	2427
Cass City village	Michigan	2012	2415
Cass City village	Michigan	2013	2388
Cass City village	Michigan	2014	2374
Cass City village	Michigan	2015	2366
Fairgrove village	Michigan	2010	563
Fairgrove village	Michigan	2011	563
Fairgrove village	Michigan	2012	559
Fairgrove village	Michigan	2013	551
Fairgrove village	Michigan	2014	546
Fairgrove village	Michigan	2015	545
Gagetown village	Michigan	2010	388
Gagetown village	Michigan	2011	388
Gagetown village	Michigan	2012	387
Gagetown village	Michigan	2013	383
Gagetown village	Michigan	2014	381
Gagetown village	Michigan	2015	380
Kingston village	Michigan	2010	440
Kingston village	Michigan	2011	440
Kingston village	Michigan	2012	439
Kingston village	Michigan	2013	434
Kingston village	Michigan	2014	432
Kingston village	Michigan	2015	431
Mayville village	Michigan	2010	950
Mayville village	Michigan	2011	950
Mayville village	Michigan	2012	945
Mayville village	Michigan	2013	933
Mayville village	Michigan	2014	928
Mayville village	Michigan	2015	925
Millington village	Michigan	2010	1072
Millington village	Michigan	2011	1072
Millington village	Michigan	2012	1066
Millington village	Michigan	2013	1053
Millington village	Michigan	2014	1046
Millington village	Michigan	2015	1043
Unionville village	Michigan	2010	508
Unionville village	Michigan	2011	508
Unionville village	Michigan	2012	506
Unionville village	Michigan	2013	501
Unionville village	Michigan	2014	499
Unionville village	Michigan	2015	497
Unionville village	Michigan	2010	508
Unionville village	Michigan	2011	508
Unionville village	Michigan	2012	506
Unionville village	Michigan	2013	501
Unionville village	Michigan	2014	499
Unionville village	Michigan	2015	497
Gagetown village	Michigan	2010	388
Gagetown village	Michigan	2011	388
Gagetown village	Michigan	2012	387
Gagetown village	Michigan	2013	383
Gagetown village	Michigan	2014	381
Gagetown village	Michigan	2015	380
Fairgrove village	Michigan	2010	563
Fairgrove village	Michigan	2011	563
Fairgrove village	Michigan	2012	559
Fairgrove village	Michigan	2013	551
Fairgrove village	Michigan	2014	546
Fairgrove village	Michigan	2015	545
Millington village	Michigan	2010	1072
Millington village	Michigan	2011	1072
Millington village	Michigan	2012	1066
Millington village	Michigan	2013	1053
Millington village	Michigan	2014	1046
Millington village	Michigan	2015	1043
Bloomingdale village	Michigan	2010	454
Bloomingdale village	Michigan	2011	453
Bloomingdale village	Michigan	2012	450
Bloomingdale village	Michigan	2013	445
Bloomingdale village	Michigan	2014	446
Bloomingdale village	Michigan	2015	445
Breedsville village	Michigan	2010	199
Breedsville village	Michigan	2011	199
Breedsville village	Michigan	2012	198
Breedsville village	Michigan	2013	197
Breedsville village	Michigan	2014	197
Breedsville village	Michigan	2015	197
Decatur village	Michigan	2010	1810
Decatur village	Michigan	2011	1806
Decatur village	Michigan	2012	1798
Decatur village	Michigan	2013	1780
Decatur village	Michigan	2014	1778
Decatur village	Michigan	2015	1772
Lawrence village	Michigan	2010	996
Lawrence village	Michigan	2011	995
Lawrence village	Michigan	2012	993
Lawrence village	Michigan	2013	985
Lawrence village	Michigan	2014	987
Lawrence village	Michigan	2015	986
Lawton village	Michigan	2010	1900
Lawton village	Michigan	2011	1898
Lawton village	Michigan	2012	1892
Lawton village	Michigan	2013	1874
Lawton village	Michigan	2014	1875
Lawton village	Michigan	2015	1871
Mattawan village	Michigan	2010	1997
Mattawan village	Michigan	2011	1992
Mattawan village	Michigan	2012	1991
Mattawan village	Michigan	2013	1967
Mattawan village	Michigan	2014	1963
Mattawan village	Michigan	2015	1954
Paw Paw village	Michigan	2010	3534
Paw Paw village	Michigan	2011	3528
Paw Paw village	Michigan	2012	3513
Paw Paw village	Michigan	2013	3480
Paw Paw village	Michigan	2014	3478
Paw Paw village	Michigan	2015	3469
Lawton village	Michigan	2010	1900
Lawton village	Michigan	2011	1898
Lawton village	Michigan	2012	1892
Lawton village	Michigan	2013	1874
Lawton village	Michigan	2014	1875
Lawton village	Michigan	2015	1871
Mattawan village	Michigan	2010	1997
Mattawan village	Michigan	2011	1992
Mattawan village	Michigan	2012	1991
Mattawan village	Michigan	2013	1967
Mattawan village	Michigan	2014	1963
Mattawan village	Michigan	2015	1954
Bloomingdale village	Michigan	2010	454
Bloomingdale village	Michigan	2011	453
Bloomingdale village	Michigan	2012	450
Bloomingdale village	Michigan	2013	445
Bloomingdale village	Michigan	2014	446
Bloomingdale village	Michigan	2015	445
Breedsville village	Michigan	2010	199
Breedsville village	Michigan	2011	199
Breedsville village	Michigan	2012	198
Breedsville village	Michigan	2013	197
Breedsville village	Michigan	2014	197
Breedsville village	Michigan	2015	197
Decatur village	Michigan	2010	1810
Decatur village	Michigan	2011	1806
Decatur village	Michigan	2012	1798
Decatur village	Michigan	2013	1780
Decatur village	Michigan	2014	1778
Decatur village	Michigan	2015	1772
Lawrence village	Michigan	2010	996
Lawrence village	Michigan	2011	995
Lawrence village	Michigan	2012	993
Lawrence village	Michigan	2013	985
Lawrence village	Michigan	2014	987
Lawrence village	Michigan	2015	986
Barton Hills village	Michigan	2010	294
Barton Hills village	Michigan	2011	294
Barton Hills village	Michigan	2012	296
Barton Hills village	Michigan	2013	298
Barton Hills village	Michigan	2014	300
Barton Hills village	Michigan	2015	300
Dexter village	Michigan	2010	4070
Dexter village	Michigan	2011	4156
Dexter village	Michigan	2012	4206
Dexter village	Michigan	2013	4296
Dexter village	Michigan	2014	4416
Dexter village	Michigan	2015	4529
Manchester village	Michigan	2010	2091
Manchester village	Michigan	2011	2092
Manchester village	Michigan	2012	2106
Manchester village	Michigan	2013	2115
Manchester village	Michigan	2014	2134
Manchester village	Michigan	2015	2143
Barton Hills village	Michigan	2010	294
Barton Hills village	Michigan	2011	294
Barton Hills village	Michigan	2012	296
Barton Hills village	Michigan	2013	298
Barton Hills village	Michigan	2014	300
Barton Hills village	Michigan	2015	300
Manchester village	Michigan	2010	2091
Manchester village	Michigan	2011	2092
Manchester village	Michigan	2012	2106
Manchester village	Michigan	2013	2115
Manchester village	Michigan	2014	2134
Manchester village	Michigan	2015	2143
Buckley village	Michigan	2010	697
Buckley village	Michigan	2011	698
Buckley village	Michigan	2012	697
Buckley village	Michigan	2013	695
Buckley village	Michigan	2014	695
Buckley village	Michigan	2015	704
Harrietta village	Michigan	2010	143
Harrietta village	Michigan	2011	143
Harrietta village	Michigan	2012	143
Harrietta village	Michigan	2013	143
Harrietta village	Michigan	2014	143
Harrietta village	Michigan	2015	144
Mesick village	Michigan	2010	394
Mesick village	Michigan	2011	394
Mesick village	Michigan	2012	394
Mesick village	Michigan	2013	393
Mesick village	Michigan	2014	393
Mesick village	Michigan	2015	398
Buckley village	Michigan	2010	697
Buckley village	Michigan	2011	698
Buckley village	Michigan	2012	697
Buckley village	Michigan	2013	695
Buckley village	Michigan	2014	695
Buckley village	Michigan	2015	704
Beauregard village	Mississippi	2010	332
Beauregard village	Mississippi	2011	332
Beauregard village	Mississippi	2012	330
Beauregard village	Mississippi	2013	327
Beauregard village	Mississippi	2014	327
Beauregard village	Mississippi	2015	327
Big Creek village	Mississippi	2010	154
Big Creek village	Mississippi	2011	154
Big Creek village	Mississippi	2012	153
Big Creek village	Mississippi	2013	153
Big Creek village	Mississippi	2014	152
Big Creek village	Mississippi	2015	152
Blue Springs village	Mississippi	2010	228
Blue Springs village	Mississippi	2011	228
Blue Springs village	Mississippi	2012	230
Blue Springs village	Mississippi	2013	229
Blue Springs village	Mississippi	2014	230
Blue Springs village	Mississippi	2015	231
Braxton village	Mississippi	2010	183
Braxton village	Mississippi	2011	183
Braxton village	Mississippi	2012	182
Braxton village	Mississippi	2013	182
Braxton village	Mississippi	2014	183
Braxton village	Mississippi	2015	183
Eden village	Mississippi	2010	103
Eden village	Mississippi	2011	103
Eden village	Mississippi	2012	103
Eden village	Mississippi	2013	102
Eden village	Mississippi	2014	101
Eden village	Mississippi	2015	100
Gattman village	Mississippi	2010	90
Gattman village	Mississippi	2011	90
Gattman village	Mississippi	2012	89
Gattman village	Mississippi	2013	89
Gattman village	Mississippi	2014	88
Gattman village	Mississippi	2015	88
Glendora village	Mississippi	2010	151
Glendora village	Mississippi	2011	150
Glendora village	Mississippi	2012	151
Glendora village	Mississippi	2013	147
Glendora village	Mississippi	2014	147
Glendora village	Mississippi	2015	143
Kossuth village	Mississippi	2010	209
Kossuth village	Mississippi	2011	209
Kossuth village	Mississippi	2012	209
Kossuth village	Mississippi	2013	208
Kossuth village	Mississippi	2014	209
Kossuth village	Mississippi	2015	209
Mantee village	Mississippi	2010	232
Mantee village	Mississippi	2011	233
Mantee village	Mississippi	2012	229
Mantee village	Mississippi	2013	227
Mantee village	Mississippi	2014	225
Mantee village	Mississippi	2015	225
Paden village	Mississippi	2010	116
Paden village	Mississippi	2011	116
Paden village	Mississippi	2012	116
Paden village	Mississippi	2013	116
Paden village	Mississippi	2014	115
Paden village	Mississippi	2015	115
Pittsboro village	Mississippi	2010	202
Pittsboro village	Mississippi	2011	202
Pittsboro village	Mississippi	2012	201
Pittsboro village	Mississippi	2013	200
Pittsboro village	Mississippi	2014	199
Pittsboro village	Mississippi	2015	199
Pope village	Mississippi	2010	213
Pope village	Mississippi	2011	213
Pope village	Mississippi	2012	212
Pope village	Mississippi	2013	211
Pope village	Mississippi	2014	211
Pope village	Mississippi	2015	211
Puckett village	Mississippi	2010	316
Puckett village	Mississippi	2011	316
Puckett village	Mississippi	2012	318
Puckett village	Mississippi	2013	321
Puckett village	Mississippi	2014	321
Puckett village	Mississippi	2015	324
Satartia village	Mississippi	2010	55
Satartia village	Mississippi	2011	55
Satartia village	Mississippi	2012	55
Satartia village	Mississippi	2013	54
Satartia village	Mississippi	2014	54
Satartia village	Mississippi	2015	54
Slate Springs village	Mississippi	2010	110
Slate Springs village	Mississippi	2011	110
Slate Springs village	Mississippi	2012	110
Slate Springs village	Mississippi	2013	109
Slate Springs village	Mississippi	2014	108
Slate Springs village	Mississippi	2015	108
Sylvarena village	Mississippi	2010	109
Sylvarena village	Mississippi	2011	109
Sylvarena village	Mississippi	2012	109
Sylvarena village	Mississippi	2013	108
Sylvarena village	Mississippi	2014	107
Sylvarena village	Mississippi	2015	107
Taylor village	Mississippi	2010	322
Taylor village	Mississippi	2011	323
Taylor village	Mississippi	2012	330
Taylor village	Mississippi	2013	336
Taylor village	Mississippi	2014	336
Taylor village	Mississippi	2015	341
Walthall village	Mississippi	2010	144
Walthall village	Mississippi	2011	144
Walthall village	Mississippi	2012	142
Walthall village	Mississippi	2013	141
Walthall village	Mississippi	2014	140
Walthall village	Mississippi	2015	140
Woodland village	Mississippi	2010	125
Woodland village	Mississippi	2011	125
Woodland village	Mississippi	2012	124
Woodland village	Mississippi	2013	123
Woodland village	Mississippi	2014	123
Woodland village	Mississippi	2015	123
Kossuth village	Mississippi	2010	209
Kossuth village	Mississippi	2011	209
Kossuth village	Mississippi	2012	209
Kossuth village	Mississippi	2013	208
Kossuth village	Mississippi	2014	209
Kossuth village	Mississippi	2015	209
Big Creek village	Mississippi	2010	154
Big Creek village	Mississippi	2011	154
Big Creek village	Mississippi	2012	153
Big Creek village	Mississippi	2013	153
Big Creek village	Mississippi	2014	152
Big Creek village	Mississippi	2015	152
Pittsboro village	Mississippi	2010	202
Pittsboro village	Mississippi	2011	202
Pittsboro village	Mississippi	2012	201
Pittsboro village	Mississippi	2013	200
Pittsboro village	Mississippi	2014	199
Pittsboro village	Mississippi	2015	199
Slate Springs village	Mississippi	2010	110
Slate Springs village	Mississippi	2011	110
Slate Springs village	Mississippi	2012	110
Slate Springs village	Mississippi	2013	109
Slate Springs village	Mississippi	2014	108
Slate Springs village	Mississippi	2015	108
Woodland village	Mississippi	2010	125
Woodland village	Mississippi	2011	125
Woodland village	Mississippi	2012	124
Woodland village	Mississippi	2013	123
Woodland village	Mississippi	2014	123
Woodland village	Mississippi	2015	123
Beauregard village	Mississippi	2010	332
Beauregard village	Mississippi	2011	332
Beauregard village	Mississippi	2012	330
Beauregard village	Mississippi	2013	327
Beauregard village	Mississippi	2014	327
Beauregard village	Mississippi	2015	327
Taylor village	Mississippi	2010	322
Taylor village	Mississippi	2011	323
Taylor village	Mississippi	2012	330
Taylor village	Mississippi	2013	336
Taylor village	Mississippi	2014	336
Taylor village	Mississippi	2015	341
Gattman village	Mississippi	2010	90
Gattman village	Mississippi	2011	90
Gattman village	Mississippi	2012	89
Gattman village	Mississippi	2013	89
