City	Incorporation	State	Year	Population
Stroud	city (pt.)	Oklahoma	2011	2691
Stroud	city (pt.)	Oklahoma	2012	2688
Stroud	city (pt.)	Oklahoma	2013	2696
Stroud	city (pt.)	Oklahoma	2014	2719
Stroud	city (pt.)	Oklahoma	2015	2764
Cashi	town (pt.)	Oklahoma	2010	203
Cashi	town (pt.)	Oklahoma	2011	208
Cashi	town (pt.)	Oklahoma	2012	211
Cashi	town (pt.)	Oklahoma	2013	214
Cashi	town (pt.)	Oklahoma	2014	219
Cashi	town (pt.)	Oklahoma	2015	225
Mulhall	town (pt.)	Oklahoma	2010	226
Mulhall	town (pt.)	Oklahoma	2011	232
Mulhall	town (pt.)	Oklahoma	2012	235
Mulhall	town (pt.)	Oklahoma	2013	239
Mulhall	town (pt.)	Oklahoma	2014	244
Mulhall	town (pt.)	Oklahoma	2015	248
Orland	town (pt.)	Oklahoma	2010	149
Orland	town (pt.)	Oklahoma	2011	153
Orland	town (pt.)	Oklahoma	2012	155
Orland	town (pt.)	Oklahoma	2013	157
Orland	town (pt.)	Oklahoma	2014	160
Orland	town (pt.)	Oklahoma	2015	163
Blanchard	city (pt.)	Oklahoma	2010	5583
Blanchard	city (pt.)	Oklahoma	2011	5658
Blanchard	city (pt.)	Oklahoma	2012	5750
Blanchard	city (pt.)	Oklahoma	2013	5920
Blanchard	city (pt.)	Oklahoma	2014	6047
Blanchard	city (pt.)	Oklahoma	2015	6217
Maysville	town (pt.)	Oklahoma	2010	3
Maysville	town (pt.)	Oklahoma	2011	3
Maysville	town (pt.)	Oklahoma	2012	3
Maysville	town (pt.)	Oklahoma	2013	3
Maysville	town (pt.)	Oklahoma	2014	3
Maysville	town (pt.)	Oklahoma	2015	3
Purcell	city (pt.)	Oklahoma	2010	6199
Purcell	city (pt.)	Oklahoma	2011	6227
Purcell	city (pt.)	Oklahoma	2012	6238
Purcell	city (pt.)	Oklahoma	2013	6327
Purcell	city (pt.)	Oklahoma	2014	6333
Purcell	city (pt.)	Oklahoma	2015	6370
Ketchum	town (pt.)	Oklahoma	2010	23
Ketchum	town (pt.)	Oklahoma	2011	23
Ketchum	town (pt.)	Oklahoma	2012	23
Ketchum	town (pt.)	Oklahoma	2013	23
Ketchum	town (pt.)	Oklahoma	2014	23
Ketchum	town (pt.)	Oklahoma	2015	23
Langley	town (pt.)	Oklahoma	2010	829
Langley	town (pt.)	Oklahoma	2011	829
Langley	town (pt.)	Oklahoma	2012	826
Langley	town (pt.)	Oklahoma	2013	821
Langley	town (pt.)	Oklahoma	2014	821
Langley	town (pt.)	Oklahoma	2015	821
Davis	city (pt.)	Oklahoma	2010	2686
Davis	city (pt.)	Oklahoma	2011	2703
Davis	city (pt.)	Oklahoma	2012	2715
Davis	city (pt.)	Oklahoma	2013	2736
Davis	city (pt.)	Oklahoma	2014	2759
Davis	city (pt.)	Oklahoma	2015	2794
Fort Gibs	town (pt.)	Oklahoma	2010	4137
Fort Gibs	town (pt.)	Oklahoma	2011	4115
Fort Gibs	town (pt.)	Oklahoma	2012	4105
Fort Gibs	town (pt.)	Oklahoma	2013	4093
Fort Gibs	town (pt.)	Oklahoma	2014	4077
Fort Gibs	town (pt.)	Oklahoma	2015	4060
Okmulgee	city (pt.)	Oklahoma	2010	4
Okmulgee	city (pt.)	Oklahoma	2011	4
Okmulgee	city (pt.)	Oklahoma	2012	4
Okmulgee	city (pt.)	Oklahoma	2013	4
Okmulgee	city (pt.)	Oklahoma	2014	4
Okmulgee	city (pt.)	Oklahoma	2015	4
Oklahoma C	city (pt.)	Oklahoma	2010	473235
Oklahoma C	city (pt.)	Oklahoma	2011	478870
Oklahoma C	city (pt.)	Oklahoma	2012	486786
Oklahoma C	city (pt.)	Oklahoma	2013	495851
Oklahoma C	city (pt.)	Oklahoma	2014	504063
Oklahoma C	city (pt.)	Oklahoma	2015	511724
Liberty	town (pt.)	Oklahoma	2010	107
Liberty	town (pt.)	Oklahoma	2011	107
Liberty	town (pt.)	Oklahoma	2012	106
Liberty	town (pt.)	Oklahoma	2013	106
Liberty	town (pt.)	Oklahoma	2014	105
Liberty	town (pt.)	Oklahoma	2015	105
Okmulgee	city (pt.)	Oklahoma	2010	12580
Okmulgee	city (pt.)	Oklahoma	2011	12479
Okmulgee	city (pt.)	Oklahoma	2012	12408
Okmulgee	city (pt.)	Oklahoma	2013	12351
Okmulgee	city (pt.)	Oklahoma	2014	12235
Okmulgee	city (pt.)	Oklahoma	2015	12240
Bartlesville	city (pt.)	Oklahoma	2010	3
Bartlesville	city (pt.)	Oklahoma	2011	3
Bartlesville	city (pt.)	Oklahoma	2012	3
Bartlesville	city (pt.)	Oklahoma	2013	3
Bartlesville	city (pt.)	Oklahoma	2014	3
Bartlesville	city (pt.)	Oklahoma	2015	3
Sand Springs	city (pt.)	Oklahoma	2010	395
Sand Springs	city (pt.)	Oklahoma	2011	405
Sand Springs	city (pt.)	Oklahoma	2012	403
Sand Springs	city (pt.)	Oklahoma	2013	404
Sand Springs	city (pt.)	Oklahoma	2014	406
Sand Springs	city (pt.)	Oklahoma	2015	405
Skiatook	town (pt.)	Oklahoma	2010	5142
Skiatook	town (pt.)	Oklahoma	2011	5306
Skiatook	town (pt.)	Oklahoma	2012	5349
Skiatook	town (pt.)	Oklahoma	2013	5410
Skiatook	town (pt.)	Oklahoma	2014	5493
Skiatook	town (pt.)	Oklahoma	2015	5532
Sperry	town (pt.)	Oklahoma	2010	29
Sperry	town (pt.)	Oklahoma	2011	30
Sperry	town (pt.)	Oklahoma	2012	29
Sperry	town (pt.)	Oklahoma	2013	29
Sperry	town (pt.)	Oklahoma	2014	29
Sperry	town (pt.)	Oklahoma	2015	29
Tulsa	city (pt.)	Oklahoma	2010	6106
Tulsa	city (pt.)	Oklahoma	2011	6212
Tulsa	city (pt.)	Oklahoma	2012	6171
Tulsa	city (pt.)	Oklahoma	2013	6168
Tulsa	city (pt.)	Oklahoma	2014	6170
Tulsa	city (pt.)	Oklahoma	2015	6153
Mannford	town (pt.)	Oklahoma	2010	11
Mannford	town (pt.)	Oklahoma	2011	11
Mannford	town (pt.)	Oklahoma	2012	11
Mannford	town (pt.)	Oklahoma	2013	11
Mannford	town (pt.)	Oklahoma	2014	11
Mannford	town (pt.)	Oklahoma	2015	11
Drumrigh	city (pt.)	Oklahoma	2010	65
Drumrigh	city (pt.)	Oklahoma	2011	66
Drumrigh	city (pt.)	Oklahoma	2012	65
Drumrigh	city (pt.)	Oklahoma	2013	66
Drumrigh	city (pt.)	Oklahoma	2014	66
Drumrigh	city (pt.)	Oklahoma	2015	65
Alle	town (pt.)	Oklahoma	2010	795
Alle	town (pt.)	Oklahoma	2011	794
Alle	town (pt.)	Oklahoma	2012	801
Alle	town (pt.)	Oklahoma	2013	804
Alle	town (pt.)	Oklahoma	2014	804
Alle	town (pt.)	Oklahoma	2015	800
Maud	city (pt.)	Oklahoma	2010	700
Maud	city (pt.)	Oklahoma	2011	704
Maud	city (pt.)	Oklahoma	2012	705
Maud	city (pt.)	Oklahoma	2013	708
Maud	city (pt.)	Oklahoma	2014	712
Maud	city (pt.)	Oklahoma	2015	712
Oklahoma C	city (pt.)	Oklahoma	2010	64
Oklahoma C	city (pt.)	Oklahoma	2011	65
Oklahoma C	city (pt.)	Oklahoma	2012	65
Oklahoma C	city (pt.)	Oklahoma	2013	65
Oklahoma C	city (pt.)	Oklahoma	2014	65
Oklahoma C	city (pt.)	Oklahoma	2015	65
Hamm	town (pt.)	Oklahoma	2010	522
Hamm	town (pt.)	Oklahoma	2011	546
Hamm	town (pt.)	Oklahoma	2012	543
Hamm	town (pt.)	Oklahoma	2013	538
Hamm	town (pt.)	Oklahoma	2014	542
Hamm	town (pt.)	Oklahoma	2015	544
Sweetwater	town (pt.)	Oklahoma	2010	26
Sweetwater	town (pt.)	Oklahoma	2011	27
Sweetwater	town (pt.)	Oklahoma	2012	27
Sweetwater	town (pt.)	Oklahoma	2013	27
Sweetwater	town (pt.)	Oklahoma	2014	27
Sweetwater	town (pt.)	Oklahoma	2015	27
Catoosa	city (pt.)	Oklahoma	2010	5484
Catoosa	city (pt.)	Oklahoma	2011	5493
Catoosa	city (pt.)	Oklahoma	2012	5493
Catoosa	city (pt.)	Oklahoma	2013	5485
Catoosa	city (pt.)	Oklahoma	2014	5461
Catoosa	city (pt.)	Oklahoma	2015	5482
Collinsville	city (pt.)	Oklahoma	2010	3
Collinsville	city (pt.)	Oklahoma	2011	3
Collinsville	city (pt.)	Oklahoma	2012	3
Collinsville	city (pt.)	Oklahoma	2013	3
Collinsville	city (pt.)	Oklahoma	2014	3
Collinsville	city (pt.)	Oklahoma	2015	3
Owasso	city (pt.)	Oklahoma	2010	2630
Owasso	city (pt.)	Oklahoma	2011	2729
Owasso	city (pt.)	Oklahoma	2012	2769
Owasso	city (pt.)	Oklahoma	2013	2844
Owasso	city (pt.)	Oklahoma	2014	2944
Owasso	city (pt.)	Oklahoma	2015	2992
Maud	city (pt.)	Oklahoma	2010	362
Maud	city (pt.)	Oklahoma	2011	363
Maud	city (pt.)	Oklahoma	2012	362
Maud	city (pt.)	Oklahoma	2013	362
Maud	city (pt.)	Oklahoma	2014	362
Maud	city (pt.)	Oklahoma	2015	364
Bixb	city (pt.)	Oklahoma	2010	20861
Bixb	city (pt.)	Oklahoma	2011	21345
Bixb	city (pt.)	Oklahoma	2012	22408
Bixb	city (pt.)	Oklahoma	2013	23084
Bixb	city (pt.)	Oklahoma	2014	23834
Bixb	city (pt.)	Oklahoma	2015	24451
Broken Arrow	city (pt.)	Oklahoma	2010	80959
Broken Arrow	city (pt.)	Oklahoma	2011	81631
Broken Arrow	city (pt.)	Oklahoma	2012	83200
Broken Arrow	city (pt.)	Oklahoma	2013	84456
Broken Arrow	city (pt.)	Oklahoma	2014	85716
Broken Arrow	city (pt.)	Oklahoma	2015	87200
Collinsville	city (pt.)	Oklahoma	2010	5634
Collinsville	city (pt.)	Oklahoma	2011	5775
Collinsville	city (pt.)	Oklahoma	2012	5870
Collinsville	city (pt.)	Oklahoma	2013	6101
Collinsville	city (pt.)	Oklahoma	2014	6300
Collinsville	city (pt.)	Oklahoma	2015	6489
Liberty	town (pt.)	Oklahoma	2010	112
Liberty	town (pt.)	Oklahoma	2011	112
Liberty	town (pt.)	Oklahoma	2012	112
Liberty	town (pt.)	Oklahoma	2013	113
Liberty	town (pt.)	Oklahoma	2014	113
Liberty	town (pt.)	Oklahoma	2015	113
Mannford	town (pt.)	Oklahoma	2010	11
Mannford	town (pt.)	Oklahoma	2011	11
Mannford	town (pt.)	Oklahoma	2012	11
Mannford	town (pt.)	Oklahoma	2013	11
Mannford	town (pt.)	Oklahoma	2014	11
Mannford	town (pt.)	Oklahoma	2015	11
Owasso	city (pt.)	Oklahoma	2010	27288
Owasso	city (pt.)	Oklahoma	2011	28277
Owasso	city (pt.)	Oklahoma	2012	28681
Owasso	city (pt.)	Oklahoma	2013	29642
Owasso	city (pt.)	Oklahoma	2014	30860
Owasso	city (pt.)	Oklahoma	2015	31550
Sand Springs	city (pt.)	Oklahoma	2010	18520
Sand Springs	city (pt.)	Oklahoma	2011	18592
Sand Springs	city (pt.)	Oklahoma	2012	18776
Sand Springs	city (pt.)	Oklahoma	2013	19013
Sand Springs	city (pt.)	Oklahoma	2014	19207
Sand Springs	city (pt.)	Oklahoma	2015	19378
Sapulpa	city (pt.)	Oklahoma	2010	64
Sapulpa	city (pt.)	Oklahoma	2011	64
Sapulpa	city (pt.)	Oklahoma	2012	64
Sapulpa	city (pt.)	Oklahoma	2013	65
Sapulpa	city (pt.)	Oklahoma	2014	65
Sapulpa	city (pt.)	Oklahoma	2015	65
Skiatook	town (pt.)	Oklahoma	2010	2144
Skiatook	town (pt.)	Oklahoma	2011	2174
Skiatook	town (pt.)	Oklahoma	2012	2215
Skiatook	town (pt.)	Oklahoma	2013	2263
Skiatook	town (pt.)	Oklahoma	2014	2306
Skiatook	town (pt.)	Oklahoma	2015	2348
Sperry	town (pt.)	Oklahoma	2010	1176
Sperry	town (pt.)	Oklahoma	2011	1174
Sperry	town (pt.)	Oklahoma	2012	1184
Sperry	town (pt.)	Oklahoma	2013	1205
Sperry	town (pt.)	Oklahoma	2014	1219
Sperry	town (pt.)	Oklahoma	2015	1239
Tulsa	city (pt.)	Oklahoma	2010	386229
Tulsa	city (pt.)	Oklahoma	2011	386500
Tulsa	city (pt.)	Oklahoma	2012	388416
Tulsa	city (pt.)	Oklahoma	2013	392427
Tulsa	city (pt.)	Oklahoma	2014	393899
Tulsa	city (pt.)	Oklahoma	2015	397204
Bixb	city (pt.)	Oklahoma	2010	178
Bixb	city (pt.)	Oklahoma	2011	183
Bixb	city (pt.)	Oklahoma	2012	192
Bixb	city (pt.)	Oklahoma	2013	198
Bixb	city (pt.)	Oklahoma	2014	201
Bixb	city (pt.)	Oklahoma	2015	206
Broken Arrow	city (pt.)	Oklahoma	2010	18300
Broken Arrow	city (pt.)	Oklahoma	2011	18492
Broken Arrow	city (pt.)	Oklahoma	2012	18913
Broken Arrow	city (pt.)	Oklahoma	2013	19087
Broken Arrow	city (pt.)	Oklahoma	2014	19101
Broken Arrow	city (pt.)	Oklahoma	2015	19363
Catoosa	city (pt.)	Oklahoma	2010	1667
Catoosa	city (pt.)	Oklahoma	2011	1672
Catoosa	city (pt.)	Oklahoma	2012	1678
Catoosa	city (pt.)	Oklahoma	2013	1676
Catoosa	city (pt.)	Oklahoma	2014	1654
Catoosa	city (pt.)	Oklahoma	2015	1664
Fair Oaks	town (pt.)	Oklahoma	2010	91
Fair Oaks	town (pt.)	Oklahoma	2011	91
Fair Oaks	town (pt.)	Oklahoma	2012	92
Fair Oaks	town (pt.)	Oklahoma	2013	92
Fair Oaks	town (pt.)	Oklahoma	2014	91
Fair Oaks	town (pt.)	Oklahoma	2015	91
Tulsa	city (pt.)	Oklahoma	2010	148
Tulsa	city (pt.)	Oklahoma	2011	149
Tulsa	city (pt.)	Oklahoma	2012	149
Tulsa	city (pt.)	Oklahoma	2013	149
Tulsa	city (pt.)	Oklahoma	2014	148
Tulsa	city (pt.)	Oklahoma	2015	148
Bartlesville	city (pt.)	Oklahoma	2010	35812
Bartlesville	city (pt.)	Oklahoma	2011	36145
Bartlesville	city (pt.)	Oklahoma	2012	36314
Bartlesville	city (pt.)	Oklahoma	2013	36219
Bartlesville	city (pt.)	Oklahoma	2014	36515
Bartlesville	city (pt.)	Oklahoma	2015	36592
Clinton	city (pt.)	Oklahoma	2010	4
Clinton	city (pt.)	Oklahoma	2011	4
Clinton	city (pt.)	Oklahoma	2012	4
Clinton	city (pt.)	Oklahoma	2013	4
Clinton	city (pt.)	Oklahoma	2014	4
Clinton	city (pt.)	Oklahoma	2015	4
Alban	city (pt.)	Oregon	2010	6572
Alban	city (pt.)	Oregon	2011	6714
Alban	city (pt.)	Oregon	2012	6758
Alban	city (pt.)	Oregon	2013	6860
Alban	city (pt.)	Oregon	2014	7076
Alban	city (pt.)	Oregon	2015	7190
Lake Oswego	city (pt.)	Oregon	2010	34167
Lake Oswego	city (pt.)	Oregon	2011	34397
Lake Oswego	city (pt.)	Oregon	2012	34610
Lake Oswego	city (pt.)	Oregon	2013	34858
Lake Oswego	city (pt.)	Oregon	2014	35286
Lake Oswego	city (pt.)	Oregon	2015	35818
Milwaukie	city (pt.)	Oregon	2010	20313
Milwaukie	city (pt.)	Oregon	2011	20392
Milwaukie	city (pt.)	Oregon	2012	20428
Milwaukie	city (pt.)	Oregon	2013	20467
Milwaukie	city (pt.)	Oregon	2014	20632
Milwaukie	city (pt.)	Oregon	2015	20830
Portland	city (pt.)	Oregon	2010	752
Portland	city (pt.)	Oregon	2011	756
Portland	city (pt.)	Oregon	2012	761
Portland	city (pt.)	Oregon	2013	769
Portland	city (pt.)	Oregon	2014	786
Portland	city (pt.)	Oregon	2015	807
Rivergrove	city (pt.)	Oregon	2010	257
Rivergrove	city (pt.)	Oregon	2011	259
Rivergrove	city (pt.)	Oregon	2012	260
Rivergrove	city (pt.)	Oregon	2013	282
Rivergrove	city (pt.)	Oregon	2014	320
Rivergrove	city (pt.)	Oregon	2015	332
Tualatin	city (pt.)	Oregon	2010	2862
Tualatin	city (pt.)	Oregon	2011	2882
Tualatin	city (pt.)	Oregon	2012	2895
Tualatin	city (pt.)	Oregon	2013	2910
Tualatin	city (pt.)	Oregon	2014	2936
Tualatin	city (pt.)	Oregon	2015	2970
Wilsonville	city (pt.)	Oregon	2010	17396
Wilsonville	city (pt.)	Oregon	2011	17522
Wilsonville	city (pt.)	Oregon	2012	18390
Wilsonville	city (pt.)	Oregon	2013	19244
Wilsonville	city (pt.)	Oregon	2014	19812
Wilsonville	city (pt.)	Oregon	2015	20506
Alban	city (pt.)	Oregon	2010	43798
Alban	city (pt.)	Oregon	2011	44351
Alban	city (pt.)	Oregon	2012	44518
Alban	city (pt.)	Oregon	2013	44414
Alban	city (pt.)	Oregon	2014	44678
Alban	city (pt.)	Oregon	2015	44985
Gates	city (pt.)	Oregon	2010	40
Gates	city (pt.)	Oregon	2011	40
Gates	city (pt.)	Oregon	2012	40
Gates	city (pt.)	Oregon	2013	41
Gates	city (pt.)	Oregon	2014	41
Gates	city (pt.)	Oregon	2015	41
Idanha	city (pt.)	Oregon	2010	57
Idanha	city (pt.)	Oregon	2011	58
Idanha	city (pt.)	Oregon	2012	58
Idanha	city (pt.)	Oregon	2013	58
Idanha	city (pt.)	Oregon	2014	58
Idanha	city (pt.)	Oregon	2015	58
Mill C	city (pt.)	Oregon	2010	1531
Mill C	city (pt.)	Oregon	2011	1544
Mill C	city (pt.)	Oregon	2012	1540
Mill C	city (pt.)	Oregon	2013	1543
Mill C	city (pt.)	Oregon	2014	1552
Mill C	city (pt.)	Oregon	2015	1570
Gates	city (pt.)	Oregon	2010	432
Gates	city (pt.)	Oregon	2011	433
Gates	city (pt.)	Oregon	2012	433
Gates	city (pt.)	Oregon	2013	435
Gates	city (pt.)	Oregon	2014	441
Gates	city (pt.)	Oregon	2015	443
Idanha	city (pt.)	Oregon	2010	77
Idanha	city (pt.)	Oregon	2011	77
Idanha	city (pt.)	Oregon	2012	78
Idanha	city (pt.)	Oregon	2013	78
Idanha	city (pt.)	Oregon	2014	78
Idanha	city (pt.)	Oregon	2015	79
Mill C	city (pt.)	Oregon	2010	324
Mill C	city (pt.)	Oregon	2011	325
Mill C	city (pt.)	Oregon	2012	324
Mill C	city (pt.)	Oregon	2013	325
Mill C	city (pt.)	Oregon	2014	330
Mill C	city (pt.)	Oregon	2015	305
Salem	city (pt.)	Oregon	2010	130755
Salem	city (pt.)	Oregon	2011	131757
Salem	city (pt.)	Oregon	2012	133149
Salem	city (pt.)	Oregon	2013	134567
Salem	city (pt.)	Oregon	2014	136449
Salem	city (pt.)	Oregon	2015	138551
Lake Oswego	city (pt.)	Oregon	2010	2551
Lake Oswego	city (pt.)	Oregon	2011	2591
Lake Oswego	city (pt.)	Oregon	2012	2632
Lake Oswego	city (pt.)	Oregon	2013	2643
Lake Oswego	city (pt.)	Oregon	2014	2658
Lake Oswego	city (pt.)	Oregon	2015	2669
Portland	city (pt.)	Oregon	2010	583125
Portland	city (pt.)	Oregon	2011	591788
Portland	city (pt.)	Oregon	2012	601009
Portland	city (pt.)	Oregon	2013	607669
Portland	city (pt.)	Oregon	2014	617993
Portland	city (pt.)	Oregon	2015	629821
Salem	city (pt.)	Oregon	2010	24342
Salem	city (pt.)	Oregon	2011	24489
Salem	city (pt.)	Oregon	2012	24590
Salem	city (pt.)	Oregon	2013	24888
Salem	city (pt.)	Oregon	2014	25576
Salem	city (pt.)	Oregon	2015	25998
Willamina	city (pt.)	Oregon	2010	842
Willamina	city (pt.)	Oregon	2011	846
Willamina	city (pt.)	Oregon	2012	853
Willamina	city (pt.)	Oregon	2013	858
Willamina	city (pt.)	Oregon	2014	873
Willamina	city (pt.)	Oregon	2015	885
Gaston	city (pt.)	Oregon	2010	637
Gaston	city (pt.)	Oregon	2011	646
Gaston	city (pt.)	Oregon	2012	656
Gaston	city (pt.)	Oregon	2013	663
Gaston	city (pt.)	Oregon	2014	671
Gaston	city (pt.)	Oregon	2015	686
Lake Oswego	city (pt.)	Oregon	2010	9
Lake Oswego	city (pt.)	Oregon	2011	9
Lake Oswego	city (pt.)	Oregon	2012	9
Lake Oswego	city (pt.)	Oregon	2013	9
Lake Oswego	city (pt.)	Oregon	2014	9
Lake Oswego	city (pt.)	Oregon	2015	9
Portland	city (pt.)	Oregon	2010	1550
Portland	city (pt.)	Oregon	2011	1571
Portland	city (pt.)	Oregon	2012	1596
Portland	city (pt.)	Oregon	2013	1617
Portland	city (pt.)	Oregon	2014	1641
Portland	city (pt.)	Oregon	2015	1681
Rivergrove	city (pt.)	Oregon	2010	32
Rivergrove	city (pt.)	Oregon	2011	32
Rivergrove	city (pt.)	Oregon	2012	33
Rivergrove	city (pt.)	Oregon	2013	33
Rivergrove	city (pt.)	Oregon	2014	33
Rivergrove	city (pt.)	Oregon	2015	36
Tualatin	city (pt.)	Oregon	2010	23236
Tualatin	city (pt.)	Oregon	2011	23512
Tualatin	city (pt.)	Oregon	2012	23813
Tualatin	city (pt.)	Oregon	2013	23967
Tualatin	city (pt.)	Oregon	2014	23995
Tualatin	city (pt.)	Oregon	2015	24184
Wilsonville	city (pt.)	Oregon	2010	2139
Wilsonville	city (pt.)	Oregon	2011	2058
Wilsonville	city (pt.)	Oregon	2012	2184
Wilsonville	city (pt.)	Oregon	2013	2192
Wilsonville	city (pt.)	Oregon	2014	2206
Wilsonville	city (pt.)	Oregon	2015	2223
Gaston	city (pt.)	Oregon	2010	2
Gaston	city (pt.)	Oregon	2011	2
Gaston	city (pt.)	Oregon	2012	2
Gaston	city (pt.)	Oregon	2013	2
Gaston	city (pt.)	Oregon	2014	2
Gaston	city (pt.)	Oregon	2015	2
Willamina	city (pt.)	Oregon	2010	1180
Willamina	city (pt.)	Oregon	2011	1187
Willamina	city (pt.)	Oregon	2012	1194
Willamina	city (pt.)	Oregon	2013	1200
Willamina	city (pt.)	Oregon	2014	1212
Willamina	city (pt.)	Oregon	2015	1221
Bethlehem	city (pt.)	Pennsylvania	2010	19352
Bethlehem	city (pt.)	Pennsylvania	2011	19504
Bethlehem	city (pt.)	Pennsylvania	2012	19550
Bethlehem	city (pt.)	Pennsylvania	2013	19558
Bethlehem	city (pt.)	Pennsylvania	2014	19658
Bethlehem	city (pt.)	Pennsylvania	2015	19692
Bethlehem	city (pt.)	Pennsylvania	2010	19352
Bethlehem	city (pt.)	Pennsylvania	2011	19504
Bethlehem	city (pt.)	Pennsylvania	2012	19550
Bethlehem	city (pt.)	Pennsylvania	2013	19558
Bethlehem	city (pt.)	Pennsylvania	2014	19658
Bethlehem	city (pt.)	Pennsylvania	2015	19692
Bethlehem	city (pt.)	Pennsylvania	2010	55654
Bethlehem	city (pt.)	Pennsylvania	2011	55573
Bethlehem	city (pt.)	Pennsylvania	2012	55540
Bethlehem	city (pt.)	Pennsylvania	2013	55375
Bethlehem	city (pt.)	Pennsylvania	2014	55378
Bethlehem	city (pt.)	Pennsylvania	2015	55200
Bethlehem	city (pt.)	Pennsylvania	2010	55654
Bethlehem	city (pt.)	Pennsylvania	2011	55573
Bethlehem	city (pt.)	Pennsylvania	2012	55540
Bethlehem	city (pt.)	Pennsylvania	2013	55375
Bethlehem	city (pt.)	Pennsylvania	2014	55378
Bethlehem	city (pt.)	Pennsylvania	2015	55200
Honea Path	town (pt.)	South Carolina	2010	66
Honea Path	town (pt.)	South Carolina	2011	65
Honea Path	town (pt.)	South Carolina	2012	65
Honea Path	town (pt.)	South Carolina	2013	65
Honea Path	town (pt.)	South Carolina	2014	65
Honea Path	town (pt.)	South Carolina	2015	65
Ware Shoals	town (pt.)	South Carolina	2010	509
Ware Shoals	town (pt.)	South Carolina	2011	505
Ware Shoals	town (pt.)	South Carolina	2012	505
Ware Shoals	town (pt.)	South Carolina	2013	504
Ware Shoals	town (pt.)	South Carolina	2014	503
Ware Shoals	town (pt.)	South Carolina	2015	504
Monetta	town (pt.)	South Carolina	2010	146
Monetta	town (pt.)	South Carolina	2011	147
Monetta	town (pt.)	South Carolina	2012	147
Monetta	town (pt.)	South Carolina	2013	147
Monetta	town (pt.)	South Carolina	2014	146
Monetta	town (pt.)	South Carolina	2015	147
North Augusta	city (pt.)	South Carolina	2010	21266
North Augusta	city (pt.)	South Carolina	2011	21566
North Augusta	city (pt.)	South Carolina	2012	21834
North Augusta	city (pt.)	South Carolina	2013	22001
North Augusta	city (pt.)	South Carolina	2014	22140
North Augusta	city (pt.)	South Carolina	2015	22394
Clemson	city (pt.)	South Carolina	2010	45
